{2631319574, 2631319575, 40.7465986, -73.9993465, 40.7467327, -73.9993197, 63.60895330038727}
{2631319575, 2631319576, 40.7467327, -73.9993197, 40.7468424, -73.999266, 135.30974622173525}
{2631319575, 2631319574, 40.7467327, -73.9993197, 40.7465986, -73.9993465, 63.60895330038727}
{2631319576, 2631319577, 40.7468424, -73.999266, 40.7469278, -73.9992124, 206.96333718867768}
{2631319576, 2631319575, 40.7468424, -73.999266, 40.7467327, -73.9993197, 135.30974622173525}
{2631319577, 2631319576, 40.7469278, -73.9992124, 40.7468424, -73.999266, 206.9633371886777}
{2631319577, 2631319578, 40.7469278, -73.9992124, 40.7470212, -73.9991373, 255.48605536526964}
{2631319578, 2631319577, 40.7470212, -73.9991373, 40.7469278, -73.9992124, 255.48605536526966}
{2631319578, 2631319579, 40.7470212, -73.9991373, 40.7471865, -73.9990055, 255.10742096717303}
{2631319579, 2631319578, 40.7471865, -73.9990055, 40.7470212, -73.9991373, 255.10742096717297}
{2631319579, 1261680442, 40.7471865, -73.9990055, 40.7477397, -74.0003336, 585.6375783514834}
{2631319579, 42435629, 40.7471865, -73.9990055, 40.74658, -73.9975495, 76.70759222949808}
{373956636, 247072112, 40.7683159, -73.9959767, 40.768109, -73.9961177, 0.00010816441665890808}
{373956636, 373956629, 40.7683159, -73.9959767, 40.7683763, -73.9959362, 4.467919989786513*^-6}
{2376384541, 2376384542, 40.7489712, -74.0094232, 40.7490332, -74.0095532, 1.4967621922061195*^-16}
{2376384541, 246651654, 40.7489712, -74.0094232, 40.7488903, -74.0092279, 8.894104891543005*^-15}
{2376384542, 2376384544, 40.7490332, -74.0095532, 40.7490766, -74.009631, 9.591033941717112*^-18}
{2376384542, 2376384541, 40.7490332, -74.0095532, 40.7489712, -74.0094232, 1.4967621922061195*^-16}
{2376384543, 2376384545, 40.7490358, -74.0085508, 40.749078, -74.0085718, 4.746029582122718*^-7}
{2376384543, 246580067, 40.7490358, -74.0085508, 40.7489887, -74.0085208, 4.3705180190298485*^-7}
{2376384544, 2376384547, 40.7490766, -74.009631, 40.7491239, -74.0097005, 1.671469982447762*^-18}
{2376384544, 2376384542, 40.7490766, -74.009631, 40.7490332, -74.0095532, 9.591033941717113*^-18}
{2376384545, 246580066, 40.749078, -74.0085718, 40.7491152, -74.0085872, 5.415085892494234*^-7}
{2376384545, 2376384543, 40.749078, -74.0085718, 40.7490358, -74.0085508, 4.746029582122718*^-7}
{2376384547, 2376384544, 40.7491239, -74.0097005, 40.7490766, -74.009631, 1.671469982447762*^-18}
{2376384547, 2376384550, 40.7491239, -74.0097005, 40.749158, -74.0097404, 4.260908643571077*^-19}
{373892633, 593816490, 40.7378209, -74.0098168, 40.7376374, -74.0098109, 0.0065527753396540725}
{373892633, 246647917, 40.7378209, -74.0098168, 40.7380225, -74.0098426, 0.013604853025390606}
{2376384549, 2376384554, 40.7491573, -74.0085932, 40.7491971, -74.00859, 1.0763454221329994*^-6}
{2376384549, 246580066, 40.7491573, -74.0085932, 40.7491152, -74.0085872, 7.011664649790378*^-7}
{2376384550, 2376384553, 40.749158, -74.0097404, 40.7491843, -74.0097609, 2.1812781814170017*^-19}
{2376384550, 2376384547, 40.749158, -74.0097404, 40.7491239, -74.0097005, 4.2609086435710776*^-19}
{2376384551, 2376384556, 40.7491698, -74.0087886, 40.7492121, -74.0088226, 1.7338411694881526*^-8}
{2376384551, 246651638, 40.7491698, -74.0087886, 40.7491234, -74.0087633, 1.9899195408057068*^-8}
{2376384553, 2376384555, 40.7491843, -74.0097609, 40.7492091, -74.0097752, 1.634287915210838*^-19}
{2376384553, 2376384550, 40.7491843, -74.0097609, 40.749158, -74.0097404, 2.1812781814170017*^-19}
{2376384554, 246580065, 40.7491971, -74.00859, 40.749234, -74.0085816, 1.7981729416726888*^-6}
{2376384554, 2376384549, 40.7491971, -74.00859, 40.7491573, -74.0085932, 1.0763454221329994*^-6}
{2376384555, 2376384553, 40.7492091, -74.0097752, 40.7491843, -74.0097609, 1.6342879152108379*^-19}
{2376384555, 2376384558, 40.7492091, -74.0097752, 40.7492339, -74.0097844, 1.447002570897927*^-19}
{2376384556, 2376384551, 40.7492121, -74.0088226, 40.7491698, -74.0087886, 1.7338411694881522*^-8}
{2376384556, 2376384559, 40.7492121, -74.0088226, 40.7492607, -74.0088788, 1.0926706545534652*^-8}
{2376384558, 2376384561, 40.7492339, -74.0097844, 40.7492642, -74.0097906, 1.491308360905075*^-19}
{2376384558, 2376384555, 40.7492339, -74.0097844, 40.7492091, -74.0097752, 1.4470025708979271*^-19}
{2376384559, 2376384556, 40.7492607, -74.0088788, 40.7492121, -74.0088226, 1.0926706545534652*^-8}
{2376384559, 2376384565, 40.7492607, -74.0088788, 40.749346, -74.0089803, 4.136652692333585*^-9}
{2376384561, 2376384562, 40.7492642, -74.0097906, 40.7492967, -74.0097896, 1.876105058273986*^-19}
{2376384561, 2376384558, 40.7492642, -74.0097906, 40.7492339, -74.0097844, 1.491308360905075*^-19}
{2376384562, 2376384561, 40.7492967, -74.0097896, 40.7492642, -74.0097906, 1.876105058273986*^-19}
{2376384562, 2376384564, 40.7492967, -74.0097896, 40.7493394, -74.0097742, 3.64747803212773*^-19}
{2376384564, 2376384562, 40.7493394, -74.0097742, 40.7492967, -74.0097896, 3.6474780321277305*^-19}
{2376384564, 2376384590, 40.7493394, -74.0097742, 40.7499572, -74.0095399, 6.54242194215135*^-15}
{2376384565, 2376384568, 40.749346, -74.0089803, 40.7493749, -74.0090037, 1.4209241069102418*^-9}
{2376384565, 2376384559, 40.749346, -74.0089803, 40.7492607, -74.0088788, 4.136652692333585*^-9}
{2376384567, 2376384569, 40.7493573, -74.0085274, 40.7494026, -74.0085135, 0.000027712105553446783}
{2376384567, 246580065, 40.7493573, -74.0085274, 40.749234, -74.0085816, 9.570647838400133*^-6}
{2376384568, 2376384570, 40.7493749, -74.0090037, 40.7494068, -74.0090242, 1.0983221463183705*^-9}
{2376384568, 2376384565, 40.7493749, -74.0090037, 40.749346, -74.0089803, 1.4209241069102418*^-9}
{2376384569, 246580064, 40.7494026, -74.0085135, 40.7494691, -74.008503, 0.00005449255887234118}
{2376384569, 2376384567, 40.7494026, -74.0085135, 40.7493573, -74.0085274, 0.000027712105553446783}
{2376384570, 2376384568, 40.7494068, -74.0090242, 40.7493749, -74.0090037, 1.0983221463183705*^-9}
{2376384570, 2376384571, 40.7494068, -74.0090242, 40.7494328, -74.0090318, 9.957776161588954*^-10}
{2376384571, 2376384570, 40.7494328, -74.0090318, 40.7494068, -74.0090242, 9.957776161588956*^-10}
{2376384571, 2376384572, 40.7494328, -74.0090318, 40.7494602, -74.0090297, 1.1560731108634466*^-9}
{2376384572, 2376384571, 40.7494602, -74.0090297, 40.7494328, -74.0090318, 1.1560731108634466*^-9}
{2376384572, 2376384574, 40.7494602, -74.0090297, 40.7494884, -74.0090222, 1.60554656202341*^-9}
{2376384574, 2376384572, 40.7494884, -74.0090222, 40.7494602, -74.0090297, 1.6055465620234102*^-9}
{2376384574, 246651637, 40.7494884, -74.0090222, 40.7495378, -74.0089931, 3.4898765274574213*^-9}
{2376384575, 246580064, 40.7495192, -74.0086323, 40.7494691, -74.008503, 0.000037222577776627815}
{2376384575, 2376384577, 40.7495192, -74.0086323, 40.7495394, -74.0086926, 6.355164203037948*^-6}
{373895089, 246647920, 40.7391411, -74.0098855, 40.7392972, -74.0098512, 94.88912286224033}
{373895089, 246647919, 40.7391411, -74.0098855, 40.7389854, -74.0099195, 108.98717239063944}
{2376384578, 2376384577, 40.7495587, -74.0087724, 40.7495394, -74.0086926, 1.9612299820723193*^-6}
{2376384578, 2376384579, 40.7495587, -74.0087724, 40.7495957, -74.0089518, 3.088151818831061*^-7}
{2376384579, 246650842, 40.7495957, -74.0089518, 40.7496552, -74.0089094, 4.3378764322326515*^-8}
{2376384579, 2376384578, 40.7495957, -74.0089518, 40.7495587, -74.0087724, 3.088151818831061*^-7}
{2376384579, 246651637, 40.7495957, -74.0089518, 40.7495378, -74.0089931, 1.1846874852330119*^-8}
{2376384580, 373910553, 40.7496792, -74.0083735, 40.7498237, -74.0084243, 0.0022651794436474412}
{2376384580, 246579748, 40.7496792, -74.0083735, 40.7495271, -74.0083007, 0.0028896621727650565}
{2376384581, 246650842, 40.7497491, -74.008836, 40.7496552, -74.0089094, 2.8057662603693427*^-7}
{2376384581, 2376384583, 40.7497491, -74.008836, 40.7497863, -74.0088078, 8.613143605507193*^-7}
{2376384583, 2376384584, 40.7497863, -74.0088078, 40.7498077, -74.0087948, 1.4435340391884965*^-6}
{2376384583, 2376384581, 40.7497863, -74.0088078, 40.7497491, -74.008836, 8.613143605507194*^-7}
{2376384584, 2376384586, 40.7498077, -74.0087948, 40.7498423, -74.0087789, 2.1748289354313536*^-6}
{2376384584, 2376384583, 40.7498077, -74.0087948, 40.7497863, -74.0088078, 1.4435340391884965*^-6}
{2376384586, 2376384584, 40.7498423, -74.0087789, 40.7498077, -74.0087948, 2.1748289354313536*^-6}
{2376384586, 2376384589, 40.7498423, -74.0087789, 40.7499294, -74.008747, 4.505908796130268*^-6}
{2376384588, 2208862760, 40.7499011, -74.0086136, 40.749854, -74.0086095, 0.00008278598152576888}
{2376384588, 246651359, 40.7499011, -74.0086136, 40.7500128, -74.0086123, 0.00009734493667556046}
{2376384589, 2376384593, 40.7499294, -74.008747, 40.7500057, -74.0087311, 8.494528131475197*^-6}
{2376384589, 2376384586, 40.7499294, -74.008747, 40.7498423, -74.0087789, 4.505908796130268*^-6}
{2376384590, 2376384593, 40.7499572, -74.0095399, 40.7500057, -74.0087311, 3.5022223188958517*^-6}
{2376384590, 2376384564, 40.7499572, -74.0095399, 40.7493394, -74.0097742, 6.54242194215135*^-15}
{2376384593, 2376384595, 40.7500057, -74.0087311, 40.750081, -74.0087153, 0.000013012794917868661}
{2376384593, 2376384589, 40.7500057, -74.0087311, 40.7499294, -74.008747, 8.494528131475197*^-6}
{2376384593, 2376384590, 40.7500057, -74.0087311, 40.7499572, -74.0095399, 3.5022223188958517*^-6}
{2376384593, 246651359, 40.7500057, -74.0087311, 40.7500128, -74.0086123, 0.00005132335603806098}
{42451026, 589100228, 40.7360546, -73.9752275, 40.7357801, -73.9752119, 0.0018679659805919933}
{42451026, 42451028, 40.7360546, -73.9752275, 40.7362302, -73.9752103, 0.005473724185048887}
{2376384595, 2376384593, 40.750081, -74.0087153, 40.7500057, -74.0087311, 0.000013012794917868661}
{2376384595, 2376384597, 40.750081, -74.0087153, 40.7501616, -74.0087091, 0.000016808578455658047}
{42451028, 42451026, 40.7362302, -73.9752103, 40.7360546, -73.9752275, 0.005473724185048887}
{42451028, 42451030, 40.7362302, -73.9752103, 40.7363667, -73.9751846, 0.011619782680770283}
{2376384597, 2376384600, 40.7501616, -74.0087091, 40.7504198, -74.0087059, 0.00001548672465259037}
{2376384597, 2376384595, 40.7501616, -74.0087091, 40.750081, -74.0087153, 0.000016808578455658047}
{42451030, 42451035, 40.7363667, -73.9751846, 40.7365423, -73.9751503, 0.02124120886522339}
{42451030, 42451028, 40.7363667, -73.9751846, 40.7362302, -73.9752103, 0.01161978268077028}
{2376384600, 2376384601, 40.7504198, -74.0087059, 40.750422, -74.008738, 9.168187417030135*^-6}
{2376384600, 2208862794, 40.7504198, -74.0087059, 40.7504143, -74.0086267, 0.00003267263285698482}
{2376384600, 2376384603, 40.7504198, -74.0087059, 40.7504872, -74.008705, 0.000011059978834191913}
{2376384600, 2376384597, 40.7504198, -74.0087059, 40.7501616, -74.0087091, 0.000015486724652590372}
{42431844, 42435578, 40.7369124, -74.0055457, 40.737548, -74.00483, 0.007243302099109959}
{42431844, 247403147, 40.7369124, -74.0055457, 40.7370312, -74.0056895, 0.05224971059850507}
{42431844, 1701920959, 40.7369124, -74.0055457, 40.7367899, -74.0056877, 0.12650488374343477}
{42431844, 2076944990, 40.7369124, -74.0055457, 40.7369204, -74.0056743, 0.07005178334360554}
{42431844, 42431839, 40.7369124, -74.0055457, 40.7368508, -74.0054762, 0.015393026928108722}
{2376384602, 246579744, 40.7504553, -74.0084685, 40.7505847, -74.008449, 0.0008317195052909971}
{2376384602, 246580797, 40.7504553, -74.0084685, 40.7503258, -74.0084779, 0.0010244394692222767}
{2376384603, 2376384600, 40.7504872, -74.008705, 40.7504198, -74.0087059, 0.000011059978834191913}
{2376384603, 2376384604, 40.7504872, -74.008705, 40.7505095, -74.008706, 9.335230383971779*^-6}
{2376384604, 2376384616, 40.7505095, -74.008706, 40.7512492, -74.0087457, 3.144124892635501*^-6}
{2376384604, 2376384609, 40.7505095, -74.008706, 40.7506259, -74.0089847, 3.0718738037489903*^-6}
{2376384604, 2376384603, 40.7505095, -74.008706, 40.7504872, -74.008705, 9.335230383971779*^-6}
{2376384606, 2376384608, 40.7505778, -74.0094156, 40.7506155, -74.0095487, 1.0561373510912984*^-13}
{2376384606, 2376384601, 40.7505778, -74.0094156, 40.750422, -74.008738, 2.126804983466445*^-6}
{2376384607, 2208862794, 40.7505825, -74.0086018, 40.7504143, -74.0086267, 0.00005388499390315693}
{2376384607, 246580059, 40.7505825, -74.0086018, 40.7506817, -74.0085815, 0.00004431502537058967}
{2376384608, 2376384610, 40.7506155, -74.0095487, 40.7506539, -74.0096843, 1.8935081544438442*^-15}
{2376384608, 2376384606, 40.7506155, -74.0095487, 40.7505778, -74.0094156, 1.0561373510912984*^-13}
{2376384609, 2376384616, 40.7506259, -74.0089847, 40.7512492, -74.0087457, 1.35990681791793*^-8}
{2376384609, 2376384604, 40.7506259, -74.0089847, 40.7505095, -74.008706, 3.0718738037489903*^-6}
{2376384609, 2376384613, 40.7506259, -74.0089847, 40.7509049, -74.0096528, 4.167573910810573*^-9}
{2376384610, 2376384608, 40.7506539, -74.0096843, 40.7506155, -74.0095487, 1.893508154443844*^-15}
{2376384610, 2376384615, 40.7506539, -74.0096843, 40.7510438, -74.0106237, 2.2785023051929243*^-17}
{2709430371, 1025399714, 40.7511113, -73.9912733, 40.7511627, -73.9913871, 0.325777512870351}
{2709430371, 2709430332, 40.7511113, -73.9912733, 40.7506382, -73.9916171, 76.02024437867357}
{2376384612, 247072736, 40.7508283, -74.0083804, 40.7516387, -74.0080918, 0.00020065618229013447}
{2376384612, 246579744, 40.7508283, -74.0083804, 40.7505847, -74.008449, 0.0006325076640183306}
{2376384613, 2376384617, 40.7509049, -74.0096528, 40.751274, -74.0105367, 9.962766369822143*^-18}
{2376384613, 2376384609, 40.7509049, -74.0096528, 40.7506259, -74.0089847, 4.167573910810573*^-9}
{247119974, 2376384635, 40.7644002, -73.998863, 40.7643569, -73.9989155, 6.883799130648626*^-20}
{247119974, 2376384636, 40.7644002, -73.998863, 40.7644705, -73.9987779, 5.596908663249915*^-19}
{2376384615, 2376384617, 40.7510438, -74.0106237, 40.751274, -74.0105367, 1.0522176813792961*^-32}
{2376384615, 2376384610, 40.7510438, -74.0106237, 40.7506539, -74.0096843, 2.2785023051929243*^-17}
{2376384616, 2376384609, 40.7512492, -74.0087457, 40.7506259, -74.0089847, 1.3599068179179302*^-8}
{2376384616, 2376384618, 40.7512492, -74.0087457, 40.7517463, -74.008555, 2.1418757814815834*^-8}
{2376384616, 2376384604, 40.7512492, -74.0087457, 40.7505095, -74.008706, 3.1441248926355015*^-6}
{2376384617, 2376384613, 40.751274, -74.0105367, 40.7509049, -74.0096528, 9.962766369822143*^-18}
{2376384617, 2376384615, 40.751274, -74.0105367, 40.7510438, -74.0106237, 1.0522176813792961*^-32}
{2376384618, 2376384616, 40.7517463, -74.008555, 40.7512492, -74.0087457, 2.141875781481583*^-8}
{2376384618, 2376384619, 40.7517463, -74.008555, 40.7537853, -74.0077731, 0.019773398882823125}
{2376384618, 247072735, 40.7517463, -74.008555, 40.7516737, -74.0082189, 2.0288936075095563*^-6}
{2376384619, 2376384618, 40.7537853, -74.0077731, 40.7517463, -74.008555, 0.019773398882823128}
{2376384619, 246580055, 40.7537853, -74.0077731, 40.7537545, -74.0074294, 0.2506274206692024}
{42451053, 42451049, 40.736913, -73.9749786, 40.736835, -73.9750215, 0.0911133535832886}
{42451053, 42426875, 40.736913, -73.9749786, 40.737031, -73.974905, 0.11605592649549429}
{2376384623, 2376384624, 40.7606158, -74.0026095, 40.760688, -74.0025741, 5.935437531552525*^-20}
{2376384623, 247072101, 40.7606158, -74.0026095, 40.760543, -74.0026552, 1.1669148528965207*^-20}
{2376384624, 247084443, 40.760688, -74.0025741, 40.7607227, -74.0025572, 1.560860037880526*^-19}
{2376384624, 2376384623, 40.760688, -74.0025741, 40.7606158, -74.0026095, 5.935437531552525*^-20}
{2376384625, 2376384626, 40.7615301, -74.0019397, 40.7617715, -74.0017648, 9.815512131054905*^-11}
{2376384625, 247086019, 40.7615301, -74.0019397, 40.7614974, -74.0019848, 8.108979597965639*^-12}
{2376384626, 2376384625, 40.7617715, -74.0017648, 40.7615301, -74.0019397, 9.815512131054905*^-11}
{2376384626, 2376384627, 40.7617715, -74.0017648, 40.7618893, -74.0016679, 4.993626288839078*^-10}
{2376384627, 2376384626, 40.7618893, -74.0016679, 40.7617715, -74.0017648, 4.993626288839077*^-10}
{2376384627, 247119596, 40.7618893, -74.0016679, 40.7620237, -74.0015435, 2.1270986100231797*^-9}
{42451122, 42451118, 40.742438, -73.972639, 40.7421, -73.972773, 1.3439068511406342}
{42451122, 42451126, 40.742438, -73.972639, 40.7427818, -73.9724609, 0.06037997390986561}
{2376384630, 373933306, 40.762348, -74.0011805, 40.7622458, -74.0013105, 6.161065700863732*^-8}
{2376384630, 2376384631, 40.762348, -74.0011805, 40.7626614, -74.0007361, 3.596264136995934*^-7}
{2376384631, 373936427, 40.7626614, -74.0007361, 40.7627048, -74.0006826, 5.938033909193914*^-7}
{2376384631, 2376384630, 40.7626614, -74.0007361, 40.762348, -74.0011805, 3.596264136995934*^-7}
{2376384632, 247119784, 40.7629929, -74.0002864, 40.7631585, -74.0000277, 5.695610861817188*^-8}
{2376384632, 247119759, 40.7629929, -74.0002864, 40.7628063, -74.0005615, 2.291540546994942*^-7}
{2376384633, 247072107, 40.7633835, -73.9996912, 40.7634486, -73.9996182, 1.0226623552687407*^-10}
{2376384633, 2208862756, 40.7633835, -73.9996912, 40.7633214, -73.9997786, 4.4353012699625204*^-10}
{2376384634, 247072107, 40.7635225, -73.9995469, 40.7634486, -73.9996182, 1.858427819859348*^-11}
{2376384634, 247072108, 40.7635225, -73.9995469, 40.763784, -73.999338, 1.747891276022983*^-12}
{2376384635, 247119974, 40.7643569, -73.9989155, 40.7644002, -73.998863, 6.883799130648626*^-20}
{2376384635, 247119855, 40.7643569, -73.9989155, 40.7642888, -73.9989711, 1.5742823261998755*^-20}
{2376384636, 2376384637, 40.7644705, -73.9987779, 40.7645098, -73.9987432, 1.856769026633481*^-18}
{2376384636, 247119974, 40.7644705, -73.9987779, 40.7644002, -73.998863, 5.596908663249914*^-19}
{2376384637, 2376384636, 40.7645098, -73.9987432, 40.7644705, -73.9987779, 1.856769026633481*^-18}
{2376384637, 2208862741, 40.7645098, -73.9987432, 40.7653312, -73.9981446, 2.346639261434978*^-14}
{373956629, 373956636, 40.7683763, -73.9959362, 40.7683159, -73.9959767, 4.467919989786513*^-6}
{373956629, 2376384646, 40.7683763, -73.9959362, 40.7684016, -73.9959226, 1.7331962012826628*^-6}
{42442881, 2562399784, 40.735431, -73.982695, 40.7344807, -73.9804409, 2.8373829806264967}
{42442881, 42439178, 40.735431, -73.982695, 40.73602, -73.982267, 0.4145408870658242}
{42442881, 42449893, 40.735431, -73.982695, 40.7363766, -73.9849354, 809.3792971693821}
{42442881, 42437287, 40.735431, -73.982695, 40.734846, -73.983122, 6.312292953000806*^-6}
{373915670, 42437699, 40.7543505, -74.0067012, 40.7544286, -74.0066497, 0.0004600414538195109}
{373915670, 373915205, 40.7543505, -74.0067012, 40.7541295, -74.0068471, 0.011661275440923956}
{2376384646, 373956629, 40.7684016, -73.9959226, 40.7683763, -73.9959362, 1.7331962012826628*^-6}
{2376384646, 2376384647, 40.7684016, -73.9959226, 40.7684478, -73.9959126, 8.707302225606523*^-7}
{2376384647, 2376384646, 40.7684478, -73.9959126, 40.7684016, -73.9959226, 8.707302225606523*^-7}
{2376384647, 373956622, 40.7684478, -73.9959126, 40.7684731, -73.9959023, 3.875384178624638*^-7}
{42442889, 2562399792, 40.7378801, -73.9809087, 40.73693, -73.9786506, 0.186404822982438}
{42442889, 1692450034, 40.7378801, -73.9809087, 40.7377605, -73.9809944, 0.19807698167552437}
{42442889, 42448701, 40.7378801, -73.9809087, 40.7388264, -73.983148, 0.5015655969044004}
{42442889, 42436590, 40.7378801, -73.9809087, 40.73855, -73.980418, 5.909306627714353}
{42442891, 2562399793, 40.739168, -73.979967, 40.7382212, -73.9777197, 2.933367592381712}
{42442891, 42449906, 40.739168, -73.979967, 40.740115, -73.982211, 460.1314886126787}
{42442891, 42429900, 40.739168, -73.979967, 40.739784, -73.979518, 0.36514511440229386}
{42442891, 42436590, 40.739168, -73.979967, 40.73855, -73.980418, 7.869687437323314}
{42442895, 42442898, 40.740393, -73.979077, 40.741026, -73.978616, 0.010150164637104378}
{42442895, 42422539, 40.740393, -73.979077, 40.740751, -73.979912, 0.000035876734730275874}
{42442895, 42429900, 40.740393, -73.979077, 40.739784, -73.979518, 0.00004390980867649425}
{42442898, 42422537, 40.741026, -73.978616, 40.741384, -73.979466, 0.010253176486576332}
{42442898, 42436754, 40.741026, -73.978616, 40.7416288, -73.9781837, 45.95826897282225}
{42442898, 42442895, 40.741026, -73.978616, 40.740393, -73.979077, 0.010150164637104378}
{2376384659, 247072113, 40.7694154, -73.9952237, 40.7693953, -73.9952353, 4.424677809046776*^-19}
{2376384659, 2376384660, 40.7694154, -73.9952237, 40.7694377, -73.9952234, 2.5009726246947263*^-19}
{2376384660, 247072114, 40.7694377, -73.9952234, 40.7694567, -73.9952332, 1.49153948560461*^-19}
{2376384660, 2376384659, 40.7694377, -73.9952234, 40.7694154, -73.9952237, 2.5009726246947263*^-19}
{2376384661, 247072114, 40.7694964, -73.9952627, 40.7694567, -73.9952332, 7.331587186947535*^-20}
{2376384661, 247072115, 40.7694964, -73.9952627, 40.7695537, -73.9953053, 2.1074650096959642*^-20}
{2376384662, 247072115, 40.7695661, -73.9953098, 40.7695537, -73.9953053, 6.5171585241513566*^-21}
{2376384662, 2376384663, 40.7695661, -73.9953098, 40.7695834, -73.9953133, 4.597384978527991*^-21}
{2376384663, 247072116, 40.7695834, -73.9953133, 40.7696043, -73.9953068, 3.365777320160041*^-21}
{2376384663, 2376384662, 40.7695834, -73.9953133, 40.7695661, -73.9953098, 4.597384978527991*^-21}
{42451097, 42445420, 40.7407569, -73.9730397, 40.7402994, -73.9731593, 0.00794588796755169}
{42451097, 42451109, 40.7407569, -73.9730397, 40.7411033, -73.9729863, 0.2811166104160827}
{42442906, 1293174692, 40.7428838, -73.9772706, 40.7428462, -73.9771688, 15.504983928864135}
{42442906, 42442910, 40.7428838, -73.9772706, 40.7435294, -73.9768078, 5.0573526227723065}
{42442906, 42449926, 40.7428838, -73.9772706, 40.743825, -73.979508, 4.994153135947093}
{42442906, 42442902, 40.7428838, -73.9772706, 40.7422757, -73.9777264, 499.2109337644383}
{1701920924, 1701920936, 40.7459351, -74.0080017, 40.7459686, -74.0079647, 0.0003263669876056518}
{1701920924, 42453379, 40.7459351, -74.0080017, 40.7458827, -74.0080379, 0.0003588478675900811}
{2629370014, 2629370017, 40.7485629, -73.9885565, 40.7489714, -73.9882534, 2.4901090693846584}
{2629370014, 2629370015, 40.7485629, -73.9885565, 40.7484146, -73.9882346, 9.517906149953468}
{2629370015, 2629370016, 40.7484146, -73.9882346, 40.7489246, -73.9881595, 5.563958931532814}
{2629370015, 2629370014, 40.7484146, -73.9882346, 40.7485629, -73.9885565, 9.517906149953467}
{2629370016, 2629370017, 40.7489246, -73.9881595, 40.7489714, -73.9882534, 1.936706290073026}
{2629370016, 2629370015, 40.7489246, -73.9881595, 40.7484146, -73.9882346, 5.563958931532814}
{42442913, 42449928, 40.7441069, -73.9763707, 40.745058, -73.978607, 519.3242799713154}
{42442913, 42442914, 40.7441069, -73.9763707, 40.744779, -73.975881, 0.0775064544630774}
{42442913, 42442910, 40.7441069, -73.9763707, 40.7435294, -73.9768078, 0.1766825960196956}
{42442913, 1293174686, 40.7441069, -73.9763707, 40.7439718, -73.9760666, 0.07350810216323807}
{42442914, 42442913, 40.744779, -73.975881, 40.7441069, -73.9763707, 0.0775064544630774}
{42442914, 42445387, 40.744779, -73.975881, 40.744505, -73.975224, 0.013224469429539823}
{42442914, 42434965, 40.744779, -73.975881, 40.745442, -73.975394, 0.00024138113867744405}
{42442914, 42445382, 40.744779, -73.975881, 40.745404, -73.97736, 27.23798500644102}
{2376384676, 247072120, 40.771207, -73.9949197, 40.7710182, -73.9949483, 1.1304040617318746*^-17}
{2376384676, 2376384677, 40.771207, -73.9949197, 40.7712871, -73.9949022, 5.14847741098796*^-17}
